Transaction_ID,Customer_ID,Transaction_Date,Amount,Payment_Method,Payment_Status,Failure_Reason,Customer_Age,Customer_Type,Previous_Successful_Payments,Previous_Failed_Payments,Retry_Count,Device_Type,Location,Hour,Day,Recovery_Outcome
TX132789,CUST1330,2026-02-02 09:51:18.277565,402.08,UPI,Success,None,46,Premium,9,3,0,Android,Nagpur,9,Monday,Not Required
TX132790,CUST7339,2026-02-02 10:08:45.466509,706.99,UPI,Success,None,23,Regular,6,4,1,Android,Ahmedabad,10,Monday,Not Required
TX132791,CUST2765,2026-02-02 10:26:12.655453,4435.32,Net Banking,Success,None,44,New,7,5,0,iOS,Delhi,10,Monday,Not Required
TX132792,CUST7628,2026-02-02 10:43:39.844396,453.0,Debit Card,Success,None,52,Premium,5,1,1,Android,Mumbai,10,Monday,Not Required
TX132793,CUST9971,2026-02-02 11:01:07.033340,100.81,Wallet,Success,None,26,Premium,6,3,2,iOS,Ahmedabad,11,Monday,Not Required
TX132794,CUST1793,2026-02-02 11:18:34.222284,1593.18,UPI,Success,None,36,Regular,2,2,3,iOS,Nagpur,11,Monday,Not Required
TX132795,CUST5721,2026-02-02 11:36:01.411228,910.8,Debit Card,Success,None,43,Regular,7,2,3,iOS,Bangalore,11,Monday,Not Required
TX132796,CUST6886,2026-02-02 11:53:28.600172,120.42,Net Banking,Success,None,35,Regular,8,0,1,Web,Chennai,11,Monday,Not Required
TX132797,CUST1505,2026-02-02 12:10:55.789115,1020.09,UPI,Success,None,33,Regular,4,2,0,iOS,Delhi,12,Monday,Not Required
TX132798,CUST6632,2026-02-02 12:28:22.978059,245.22,Credit Card,Success,None,37,Regular,11,2,1,Web,Bangalore,12,Monday,Not Required
TX132799,CUST3675,2026-02-02 12:45:50.167003,1034.14,Credit Card,Success,None,48,Premium,10,4,3,Android,Delhi,12,Monday,Not Required
TX132800,CUST2459,2026-02-02 13:03:17.355947,4479.49,UPI,Success,None,25,Regular,11,1,1,Web,Jaipur,13,Monday,Not Required
TX132801,CUST2066,2026-02-02 13:20:44.544890,557.26,Debit Card,Success,None,40,Regular,9,2,2,Android,Bangalore,13,Monday,Not Required
TX132802,CUST3309,2026-02-02 13:38:11.733834,1965.05,Wallet,Failed,Incorrect Details,45,New,8,0,0,Android,Pune,13,Monday,Recovered
TX132803,CUST1802,2026-02-02 13:55:38.922778,194.71,UPI,Success,None,57,Regular,12,2,0,Android,Kolkata,13,Monday,Not Required
TX132804,CUST4557,2026-02-02 14:13:06.111722,145.56,Credit Card,Success,None,36,Regular,6,1,1,Android,Pune,14,Monday,Not Required
TX132805,CUST7917,2026-02-02 14:30:33.300666,5000.89,Credit Card,Success,None,56,New,8,1,1,Android,Jaipur,14,Monday,Not Required
TX132806,CUST1096,2026-02-02 14:48:00.489609,904.89,UPI,Success,None,29,New,10,2,0,iOS,Nagpur,14,Monday,Not Required
TX132807,CUST9501,2026-02-02 15:05:27.678553,1257.23,UPI,Success,None,33,New,3,0,2,Web,Ahmedabad,15,Monday,Not Required
TX132808,CUST3006,2026-02-02 15:22:54.867497,2104.9,Credit Card,Success,None,32,New,8,3,2,iOS,Nagpur,15,Monday,Not Required
TX132809,CUST7634,2026-02-02 15:40:22.056441,392.36,UPI,Failed,Card Expired,34,Regular,6,0,1,Web,Pune,15,Monday,Not Recovered
TX132810,CUST5490,2026-02-02 15:57:49.245384,1517.95,Debit Card,Failed,Incorrect Details,21,Regular,3,2,1,Android,Delhi,15,Monday,Not Recovered
TX132811,CUST2691,2026-02-02 16:15:16.434328,1304.46,Credit Card,Success,None,37,Premium,13,1,1,Android,Ahmedabad,16,Monday,Not Required
TX132812,CUST1218,2026-02-02 16:32:43.623272,182.22,Credit Card,Failed,Card Expired,27,Premium,6,2,3,Web,Bangalore,16,Monday,Not Recovered
TX132813,CUST5147,2026-02-02 16:50:10.812216,3019.92,Credit Card,Success,None,23,New,8,1,3,Web,Nagpur,16,Monday,Not Required
TX132814,CUST5179,2026-02-02 17:07:38.001160,2457.4,Net Banking,Success,None,47,Regular,11,2,0,Web,Ahmedabad,17,Monday,Not Required
TX132815,CUST7669,2026-02-02 17:25:05.190103,184.25,UPI,Success,None,45,New,3,2,0,Android,Jaipur,17,Monday,Not Required
TX132816,CUST1696,2026-02-02 17:42:32.379047,812.64,Debit Card,Failed,Incorrect Details,19,Regular,3,1,1,iOS,Jaipur,17,Monday,Not Recovered
TX132817,CUST9865,2026-02-02 17:59:59.567991,527.91,Wallet,Success,None,26,Regular,10,2,1,Android,Kolkata,17,Monday,Not Required
TX132818,CUST2234,2026-02-02 18:17:26.756935,2747.12,Debit Card,Success,None,46,Regular,8,1,2,iOS,Jaipur,18,Monday,Not Required
TX132819,CUST9184,2026-02-02 18:34:53.945878,162.29,UPI,Success,None,56,New,13,2,3,Web,Chennai,18,Monday,Not Required
TX132820,CUST2674,2026-02-02 18:52:21.134822,24401.87,Net Banking,Success,None,51,New,10,0,2,Android,Delhi,18,Monday,Not Required
TX132821,CUST5205,2026-02-02 19:09:48.323766,558.65,Debit Card,Failed,Bank Error,18,Regular,11,3,2,Android,Chennai,19,Monday,Recovered
TX132822,CUST1624,2026-02-02 19:27:15.512710,1391.93,Net Banking,Success,None,48,Premium,16,1,2,Android,Delhi,19,Monday,Not Required
TX132823,CUST4868,2026-02-02 19:44:42.701654,2663.77,Credit Card,Failed,Network Error,28,New,7,2,3,iOS,Jaipur,19,Monday,Recovered
TX132824,CUST5475,2026-02-02 20:02:09.890597,546.75,Debit Card,Success,None,37,Regular,9,2,2,Web,Jaipur,20,Monday,Not Required
TX132825,CUST7960,2026-02-02 20:19:37.079541,592.92,UPI,Success,None,30,Regular,4,3,3,Web,Nagpur,20,Monday,Not Required
TX132826,CUST6335,2026-02-02 20:37:04.268485,402.29,Credit Card,Success,None,19,Regular,4,3,1,iOS,Ahmedabad,20,Monday,Not Required
TX132827,CUST5319,2026-02-02 20:54:31.457429,274.39,Credit Card,Failed,Limit Exceeded,39,Regular,6,1,2,iOS,Delhi,20,Monday,Recovered
TX132828,CUST5595,2026-02-02 21:11:58.646372,872.93,Net Banking,Success,None,42,Premium,9,2,1,Android,Bangalore,21,Monday,Not Required
TX132829,CUST6773,2026-02-02 21:29:25.835316,580.99,Net Banking,Failed,Incorrect Details,40,Regular,2,1,2,Android,Delhi,21,Monday,Not Recovered
TX132830,CUST1488,2026-02-02 21:46:53.024260,399.66,Debit Card,Success,None,32,New,8,1,2,Android,Chennai,21,Monday,Not Required
TX132831,CUST7618,2026-02-02 22:04:20.213204,423.7,UPI,Success,None,47,New,9,0,3,Web,Delhi,22,Monday,Not Required
TX132832,CUST1189,2026-02-02 22:21:47.402148,1183.5,Debit Card,Success,None,21,New,6,3,1,Android,Jaipur,22,Monday,Not Required
TX132833,CUST6446,2026-02-02 22:39:14.591091,299.6,Credit Card,Failed,Network Error,58,Premium,6,2,3,Web,Bangalore,22,Monday,Recovered
TX132834,CUST9216,2026-02-02 22:56:41.780035,519.59,Debit Card,Failed,Bank Error,44,Premium,8,4,1,Web,Pune,22,Monday,Recovered
TX132835,CUST1569,2026-02-02 23:14:08.968979,1633.81,Wallet,Success,None,30,Regular,7,3,1,iOS,Pune,23,Monday,Not Required
TX132836,CUST7782,2026-02-02 23:31:36.157923,851.69,Credit Card,Success,None,57,Premium,7,4,1,Android,Pune,23,Monday,Not Required
TX132837,CUST3157,2026-02-02 23:49:03.346866,232.86,Debit Card,Success,None,31,Premium,4,6,2,iOS,Jaipur,23,Monday,Not Required
TX132838,CUST8483,2026-02-03 00:06:30.535810,649.45,Wallet,Success,None,57,Regular,9,0,0,Android,Jaipur,0,Tuesday,Not Required
TX132839,CUST5297,2026-02-03 00:23:57.724754,1029.7,UPI,Success,None,31,Regular,7,2,2,iOS,Jaipur,0,Tuesday,Not Required
TX132840,CUST6578,2026-02-03 00:41:24.913698,1788.75,Net Banking,Success,None,41,Regular,5,0,3,iOS,Hyderabad,0,Tuesday,Not Required
TX132841,CUST7526,2026-02-03 00:58:52.102642,312.51,UPI,Success,None,56,New,5,2,3,Android,Jaipur,0,Tuesday,Not Required
TX132842,CUST8081,2026-02-03 01:16:19.291585,380.49,UPI,Success,None,53,New,5,3,3,iOS,Ahmedabad,1,Tuesday,Not Required
TX132843,CUST4611,2026-02-03 01:33:46.480529,331.9,Net Banking,Failed,Network Error,41,Regular,9,3,0,Android,Mumbai,1,Tuesday,Recovered
TX132844,CUST9951,2026-02-03 01:51:13.669473,348.79,Wallet,Success,None,20,Regular,9,2,0,Web,Bangalore,1,Tuesday,Not Required
TX132845,CUST6707,2026-02-03 02:08:40.858417,997.25,UPI,Success,None,54,Regular,12,2,2,Android,Mumbai,2,Tuesday,Not Required
TX132846,CUST1665,2026-02-03 02:26:08.047360,1205.31,Net Banking,Success,None,35,New,7,0,2,iOS,Pune,2,Tuesday,Not Required
TX132847,CUST8980,2026-02-03 02:43:35.236304,1902.46,Debit Card,Failed,Bank Error,33,Regular,6,3,1,iOS,Chennai,2,Tuesday,Not Recovered
TX132848,CUST5225,2026-02-03 03:01:02.425248,607.18,Debit Card,Failed,Bank Error,42,Premium,7,5,2,Android,Pune,3,Tuesday,Recovered
TX132849,CUST3320,2026-02-03 03:18:29.614192,163.15,Credit Card,Success,None,51,Regular,14,4,0,Web,Ahmedabad,3,Tuesday,Not Required
TX132850,CUST5492,2026-02-03 03:35:56.803136,1299.16,UPI,Success,None,24,Regular,7,1,0,iOS,Bangalore,3,Tuesday,Not Required
TX132851,CUST2280,2026-02-03 03:53:23.992079,779.88,UPI,Success,None,35,New,8,0,0,Web,Ahmedabad,3,Tuesday,Not Required
TX132852,CUST5997,2026-02-03 04:10:51.181023,706.25,UPI,Success,None,43,Regular,8,3,0,Android,Mumbai,4,Tuesday,Not Required
TX132853,CUST3344,2026-02-03 04:28:18.369967,184.31,Wallet,Success,None,44,New,5,1,3,Android,Jaipur,4,Tuesday,Not Required
TX132854,CUST1263,2026-02-03 04:45:45.558911,546.84,Debit Card,Failed,Insufficient Funds,52,Premium,9,3,1,Web,Bangalore,4,Tuesday,Recovered
TX132855,CUST5757,2026-02-03 05:03:12.747854,201.61,UPI,Success,None,42,Regular,7,3,1,Android,Jaipur,5,Tuesday,Not Required
TX132856,CUST6883,2026-02-03 05:20:39.936798,1077.03,Debit Card,Success,None,38,Regular,6,1,0,Web,Mumbai,5,Tuesday,Not Required
TX132857,CUST8443,2026-02-03 05:38:07.125742,432.73,Debit Card,Success,None,43,Premium,8,0,2,iOS,Mumbai,5,Tuesday,Not Required
TX132858,CUST8259,2026-02-03 05:55:34.314686,395.62,Net Banking,Success,None,19,Premium,5,0,3,Android,Jaipur,5,Tuesday,Not Required
TX132859,CUST8062,2026-02-03 06:13:01.503630,143.0,UPI,Success,None,45,Premium,7,2,1,iOS,Kolkata,6,Tuesday,Not Required
TX132860,CUST3935,2026-02-03 06:30:28.692573,1857.7,Debit Card,Success,None,34,Regular,7,3,3,iOS,Ahmedabad,6,Tuesday,Not Required
TX132861,CUST6180,2026-02-03 06:47:55.881517,513.6,UPI,Success,None,56,New,5,2,1,iOS,Hyderabad,6,Tuesday,Not Required
TX132862,CUST4121,2026-02-03 07:05:23.070461,725.59,UPI,Failed,Network Error,41,Premium,7,6,0,Android,Delhi,7,Tuesday,Recovered
TX132863,CUST9743,2026-02-03 07:22:50.259405,318.78,Debit Card,Success,None,46,New,7,2,0,Web,Nagpur,7,Tuesday,Not Required
TX132864,CUST5712,2026-02-03 07:40:17.448348,127.67,Net Banking,Success,None,34,New,6,0,1,Android,Hyderabad,7,Tuesday,Not Required
TX132865,CUST8440,2026-02-03 07:57:44.637292,390.87,Credit Card,Failed,Incorrect Details,56,Premium,5,3,2,iOS,Hyderabad,7,Tuesday,Recovered
TX132866,CUST7655,2026-02-03 08:15:11.826236,458.73,Credit Card,Success,None,28,Regular,8,2,0,iOS,Nagpur,8,Tuesday,Not Required
TX132867,CUST7398,2026-02-03 08:32:39.015180,891.37,Debit Card,Success,None,34,New,8,4,3,iOS,Bangalore,8,Tuesday,Not Required
TX132868,CUST2402,2026-02-03 08:50:06.204124,466.36,UPI,Success,None,52,Premium,6,2,1,Web,Nagpur,8,Tuesday,Not Required
TX132869,CUST6658,2026-02-03 09:07:33.393067,324.29,Debit Card,Success,None,27,New,5,3,2,Android,Chennai,9,Tuesday,Not Required
TX132870,CUST4198,2026-02-03 09:25:00.582011,147.92,UPI,Success,None,56,Regular,8,1,0,Android,Pune,9,Tuesday,Not Required
TX132871,CUST1735,2026-02-03 09:42:27.770955,698.16,UPI,Success,None,35,New,10,3,0,Web,Ahmedabad,9,Tuesday,Not Required
TX132872,CUST2568,2026-02-03 09:59:54.959899,299.9,Debit Card,Success,None,50,New,8,4,3,Web,Ahmedabad,9,Tuesday,Not Required
TX132873,CUST7401,2026-02-03 10:17:22.148842,2491.91,UPI,Failed,Network Error,49,Regular,10,2,0,iOS,Pune,10,Tuesday,Recovered
TX132874,CUST5680,2026-02-03 10:34:49.337786,772.9,UPI,Success,None,27,Regular,7,1,1,iOS,Hyderabad,10,Tuesday,Not Required
TX132875,CUST9116,2026-02-03 10:52:16.526730,1166.9,Credit Card,Failed,Limit Exceeded,55,New,8,2,3,Android,Bangalore,10,Tuesday,Not Recovered
TX132876,CUST3277,2026-02-03 11:09:43.715674,518.64,Net Banking,Success,None,34,Premium,8,0,0,Web,Bangalore,11,Tuesday,Not Required
TX132877,CUST9592,2026-02-03 11:27:10.904618,813.45,UPI,Success,None,20,Regular,8,4,3,Android,Bangalore,11,Tuesday,Not Required
TX132878,CUST7567,2026-02-03 11:44:38.093561,272.95,Credit Card,Failed,Network Error,54,Regular,5,3,3,iOS,Mumbai,11,Tuesday,Not Recovered
TX132879,CUST3022,2026-02-03 12:02:05.282505,204.75,UPI,Success,None,25,New,10,4,2,Android,Mumbai,12,Tuesday,Not Required
TX132880,CUST8690,2026-02-03 12:19:32.471449,675.28,UPI,Success,None,34,Premium,14,3,2,Android,Mumbai,12,Tuesday,Not Required
TX132881,CUST5808,2026-02-03 12:36:59.660393,1176.61,UPI,Success,None,24,Regular,5,4,3,iOS,Kolkata,12,Tuesday,Not Required
TX132882,CUST7149,2026-02-03 12:54:26.849336,95.03,Net Banking,Success,None,41,Premium,8,1,0,Web,Nagpur,12,Tuesday,Not Required
TX132883,CUST9499,2026-02-03 13:11:54.038280,403.79,UPI,Success,None,26,New,7,0,0,iOS,Chennai,13,Tuesday,Not Required
TX132884,CUST6245,2026-02-03 13:29:21.227224,4196.99,Net Banking,Success,None,24,Regular,12,3,2,Android,Mumbai,13,Tuesday,Not Required
TX132885,CUST1234,2026-02-03 13:46:48.416168,1074.09,UPI,Failed,Bank Error,36,Premium,8,3,2,iOS,Chennai,13,Tuesday,Recovered
TX132886,CUST3207,2026-02-03 14:04:15.605112,3095.32,Net Banking,Success,None,29,Regular,6,3,0,Web,Nagpur,14,Tuesday,Not Required
TX132887,CUST7347,2026-02-03 14:21:42.794055,352.82,UPI,Success,None,26,New,5,2,3,Android,Nagpur,14,Tuesday,Not Required
TX132888,CUST3121,2026-02-03 14:39:09.982999,420.77,UPI,Success,None,29,New,14,0,0,Web,Kolkata,14,Tuesday,Not Required
TX132889,CUST8307,2026-02-03 14:56:37.171943,1748.88,Credit Card,Success,None,50,Regular,1,1,0,Android,Chennai,14,Tuesday,Not Required
TX132890,CUST7358,2026-02-03 15:14:04.360887,1240.81,UPI,Success,None,54,Regular,6,0,1,iOS,Bangalore,15,Tuesday,Not Required
TX132891,CUST2389,2026-02-03 15:31:31.549830,605.23,UPI,Failed,Transaction Timeout,39,Regular,7,1,2,iOS,Delhi,15,Tuesday,Not Recovered
TX132892,CUST2981,2026-02-03 15:48:58.738774,188.2,UPI,Success,None,55,Regular,5,4,2,Android,Mumbai,15,Tuesday,Not Required
TX132893,CUST7393,2026-02-03 16:06:25.927718,2115.09,UPI,Failed,Insufficient Funds,59,Premium,2,1,3,iOS,Bangalore,16,Tuesday,Not Recovered
TX132894,CUST7339,2026-02-03 16:23:53.116662,8186.39,Credit Card,Success,None,44,Premium,8,1,2,Android,Mumbai,16,Tuesday,Not Required
TX132895,CUST3246,2026-02-03 16:41:20.305606,138.12,UPI,Success,None,36,Regular,11,3,2,Android,Ahmedabad,16,Tuesday,Not Required
TX132896,CUST9849,2026-02-03 16:58:47.494549,2707.06,UPI,Success,None,40,New,8,1,1,Android,Jaipur,16,Tuesday,Not Required
TX132897,CUST7537,2026-02-03 17:16:14.683493,416.42,Credit Card,Failed,Bank Error,51,Regular,6,2,1,iOS,Pune,17,Tuesday,Not Recovered
TX132898,CUST8133,2026-02-03 17:33:41.872437,476.53,Debit Card,Success,None,18,Regular,3,3,2,Web,Bangalore,17,Tuesday,Not Required
TX132899,CUST1129,2026-02-03 17:51:09.061381,871.0,UPI,Success,None,22,Regular,10,1,1,Android,Hyderabad,17,Tuesday,Not Required
TX132900,CUST4107,2026-02-03 18:08:36.250325,199.23,UPI,Success,None,19,Regular,8,4,1,Android,Pune,18,Tuesday,Not Required
TX132901,CUST6053,2026-02-03 18:26:03.439268,640.89,Credit Card,Success,None,39,New,7,1,0,Android,Nagpur,18,Tuesday,Not Required
TX132902,CUST9553,2026-02-03 18:43:30.628212,132.79,Wallet,Success,None,30,Premium,8,0,3,Web,Pune,18,Tuesday,Not Required
TX132903,CUST3088,2026-02-03 19:00:57.817156,1070.72,Credit Card,Failed,Network Error,30,New,12,4,1,iOS,Nagpur,19,Tuesday,Recovered
TX132904,CUST5424,2026-02-03 19:18:25.006100,6208.79,Debit Card,Success,None,57,Premium,4,1,0,Android,Chennai,19,Tuesday,Not Required
TX132905,CUST7553,2026-02-03 19:35:52.195043,350.89,Net Banking,Failed,Transaction Timeout,21,Premium,9,2,1,Android,Nagpur,19,Tuesday,Recovered
TX132906,CUST9984,2026-02-03 19:53:19.383987,561.86,Credit Card,Success,None,37,Regular,8,4,1,iOS,Delhi,19,Tuesday,Not Required
TX132907,CUST7767,2026-02-03 20:10:46.572931,590.24,Credit Card,Success,None,34,New,11,5,0,Android,Jaipur,20,Tuesday,Not Required
TX132908,CUST8915,2026-02-03 20:28:13.761875,1783.74,Debit Card,Success,None,48,Regular,10,3,3,Web,Jaipur,20,Tuesday,Not Required
TX132909,CUST1753,2026-02-03 20:45:40.950819,997.82,UPI,Success,None,53,Regular,12,1,2,Android,Hyderabad,20,Tuesday,Not Required
TX132910,CUST3046,2026-02-03 21:03:08.139762,1669.61,Wallet,Success,None,21,New,9,1,1,Web,Jaipur,21,Tuesday,Not Required
TX132911,CUST7485,2026-02-03 21:20:35.328706,400.92,Credit Card,Success,None,24,Regular,6,5,0,Android,Nagpur,21,Tuesday,Not Required
TX132912,CUST7055,2026-02-03 21:38:02.517650,1026.15,Net Banking,Success,None,50,Premium,6,1,0,Android,Bangalore,21,Tuesday,Not Required
TX132913,CUST7200,2026-02-03 21:55:29.706594,50.0,Debit Card,Success,None,58,Regular,3,3,0,Web,Pune,21,Tuesday,Not Required
TX132914,CUST3578,2026-02-03 22:12:56.895537,1296.55,UPI,Success,None,21,Premium,6,1,1,Android,Jaipur,22,Tuesday,Not Required
TX132915,CUST9153,2026-02-03 22:30:24.084481,196.8,UPI,Success,None,43,Regular,7,1,2,Android,Mumbai,22,Tuesday,Not Required
TX132916,CUST9045,2026-02-03 22:47:51.273425,479.34,UPI,Failed,Limit Exceeded,23,Regular,7,2,2,iOS,Mumbai,22,Tuesday,Not Recovered
TX132917,CUST5839,2026-02-03 23:05:18.462369,1401.43,UPI,Success,None,38,Regular,6,1,1,Web,Delhi,23,Tuesday,Not Required
TX132918,CUST1734,2026-02-03 23:22:45.651313,143.15,UPI,Success,None,51,New,7,5,0,iOS,Chennai,23,Tuesday,Not Required
TX132919,CUST3590,2026-02-03 23:40:12.840256,1977.19,Net Banking,Success,None,43,Regular,9,5,2,Android,Hyderabad,23,Tuesday,Not Required
TX132920,CUST2030,2026-02-03 23:57:40.029200,587.39,UPI,Success,None,24,New,10,2,2,Web,Hyderabad,23,Tuesday,Not Required
TX132921,CUST6962,2026-02-04 00:15:07.218144,2844.42,Debit Card,Success,None,42,Regular,7,1,1,iOS,Delhi,0,Wednesday,Not Required
TX132922,CUST9146,2026-02-04 00:32:34.407088,269.66,Credit Card,Success,None,32,Regular,6,0,3,Android,Kolkata,0,Wednesday,Not Required
TX132923,CUST3164,2026-02-04 00:50:01.596031,108.55,Credit Card,Success,None,58,New,4,1,1,iOS,Jaipur,0,Wednesday,Not Required
TX132924,CUST4379,2026-02-04 01:07:28.784975,646.16,Credit Card,Success,None,45,Regular,6,2,0,iOS,Nagpur,1,Wednesday,Not Required
TX132925,CUST2421,2026-02-04 01:24:55.973919,1196.4,Wallet,Failed,Incorrect Details,38,Regular,4,3,1,Android,Hyderabad,1,Wednesday,Recovered
TX132926,CUST3416,2026-02-04 01:42:23.162863,1301.06,UPI,Success,None,53,Regular,6,4,3,Android,Pune,1,Wednesday,Not Required
TX132927,CUST6280,2026-02-04 01:59:50.351807,213.69,UPI,Success,None,53,New,8,0,1,iOS,Delhi,1,Wednesday,Not Required
TX132928,CUST3424,2026-02-04 02:17:17.540750,131.02,Credit Card,Success,None,19,New,8,1,0,Android,Jaipur,2,Wednesday,Not Required
TX132929,CUST5481,2026-02-04 02:34:44.729694,486.71,UPI,Failed,Card Expired,47,Premium,4,0,0,Web,Nagpur,2,Wednesday,Not Recovered
TX132930,CUST3937,2026-02-04 02:52:11.918638,1114.82,Credit Card,Success,None,36,Regular,7,1,2,Android,Jaipur,2,Wednesday,Not Required
TX132931,CUST4327,2026-02-04 03:09:39.107582,1059.75,Credit Card,Success,None,22,Regular,11,1,0,Web,Kolkata,3,Wednesday,Not Required
TX132932,CUST6573,2026-02-04 03:27:06.296525,3203.91,Debit Card,Success,None,26,New,6,1,0,Android,Chennai,3,Wednesday,Not Required
TX132933,CUST3480,2026-02-04 03:44:33.485469,457.85,Wallet,Success,None,32,Premium,7,2,2,Web,Delhi,3,Wednesday,Not Required
TX132934,CUST6596,2026-02-04 04:02:00.674413,105.12,Wallet,Success,None,25,Regular,2,0,2,Android,Jaipur,4,Wednesday,Not Required
TX132935,CUST7394,2026-02-04 04:19:27.863357,2201.0,UPI,Success,None,39,Regular,6,4,0,Android,Delhi,4,Wednesday,Not Required
TX132936,CUST1554,2026-02-04 04:36:55.052301,808.51,Credit Card,Success,None,47,Regular,6,3,0,iOS,Bangalore,4,Wednesday,Not Required
TX132937,CUST1011,2026-02-04 04:54:22.241244,882.0,UPI,Success,None,53,Regular,7,2,3,Android,Nagpur,4,Wednesday,Not Required
TX132938,CUST9536,2026-02-04 05:11:49.430188,1432.38,UPI,Success,None,19,Regular,9,4,3,Android,Mumbai,5,Wednesday,Not Required
TX132939,CUST6259,2026-02-04 05:29:16.619132,2353.46,Debit Card,Success,None,50,Regular,6,3,2,iOS,Kolkata,5,Wednesday,Not Required
TX132940,CUST9560,2026-02-04 05:46:43.808076,650.0,Wallet,Success,None,48,Regular,5,0,0,Android,Jaipur,5,Wednesday,Not Required
TX132941,CUST6061,2026-02-04 06:04:10.997019,2157.17,UPI,Success,None,56,Regular,7,1,2,Web,Nagpur,6,Wednesday,Not Required
TX132942,CUST7397,2026-02-04 06:21:38.185963,1155.32,UPI,Success,None,43,Regular,4,2,2,Android,Chennai,6,Wednesday,Not Required
TX132943,CUST2024,2026-02-04 06:39:05.374907,345.3,Net Banking,Success,None,22,Regular,4,3,0,Web,Kolkata,6,Wednesday,Not Required
TX132944,CUST8415,2026-02-04 06:56:32.563851,526.77,UPI,Failed,Insufficient Funds,45,Premium,9,2,0,Android,Delhi,6,Wednesday,Recovered
TX132945,CUST3945,2026-02-04 07:13:59.752795,1232.43,UPI,Failed,Card Expired,24,Regular,6,1,2,Android,Kolkata,7,Wednesday,Recovered
TX132946,CUST2769,2026-02-04 07:31:26.941738,327.4,Debit Card,Success,None,49,Regular,10,3,2,iOS,Chennai,7,Wednesday,Not Required
TX132947,CUST6930,2026-02-04 07:48:54.130682,1613.98,UPI,Failed,Bank Error,28,New,5,0,2,iOS,Nagpur,7,Wednesday,Not Recovered
TX132948,CUST1926,2026-02-04 08:06:21.319626,779.13,Credit Card,Failed,Transaction Timeout,44,Premium,7,4,1,Android,Chennai,8,Wednesday,Not Recovered
TX132949,CUST6562,2026-02-04 08:23:48.508570,974.2,UPI,Failed,Limit Exceeded,31,Regular,9,4,0,Android,Ahmedabad,8,Wednesday,Recovered
TX132950,CUST3460,2026-02-04 08:41:15.697513,2808.78,UPI,Success,None,24,Regular,4,0,3,iOS,Ahmedabad,8,Wednesday,Not Required
TX132951,CUST1135,2026-02-04 08:58:42.886457,950.1,UPI,Success,None,43,New,7,3,3,Android,Hyderabad,8,Wednesday,Not Required
TX132952,CUST6897,2026-02-04 09:16:10.075401,714.38,Debit Card,Failed,Insufficient Funds,26,Regular,8,4,3,Android,Ahmedabad,9,Wednesday,Not Recovered
TX132953,CUST4730,2026-02-04 09:33:37.264345,612.42,UPI,Success,None,40,New,12,1,3,iOS,Mumbai,9,Wednesday,Not Required
TX132954,CUST6414,2026-02-04 09:51:04.453289,581.34,Debit Card,Success,None,59,Regular,10,1,0,Android,Jaipur,9,Wednesday,Not Required
TX132955,CUST4263,2026-02-04 10:08:31.642232,908.96,Credit Card,Success,None,43,Regular,7,1,3,iOS,Pune,10,Wednesday,Not Required
TX132956,CUST2436,2026-02-04 10:25:58.831176,2600.15,Debit Card,Success,None,33,New,11,3,2,iOS,Hyderabad,10,Wednesday,Not Required
TX132957,CUST4087,2026-02-04 10:43:26.020120,360.76,Net Banking,Success,None,57,Premium,7,5,0,Android,Delhi,10,Wednesday,Not Required
TX132958,CUST2950,2026-02-04 11:00:53.209064,334.47,Credit Card,Success,None,32,Regular,7,2,1,iOS,Hyderabad,11,Wednesday,Not Required
TX132959,CUST9438,2026-02-04 11:18:20.398007,2404.36,Debit Card,Failed,Limit Exceeded,45,New,12,3,2,Android,Ahmedabad,11,Wednesday,Recovered
TX132960,CUST5459,2026-02-04 11:35:47.586951,377.61,Debit Card,Success,None,45,Regular,7,5,0,Android,Delhi,11,Wednesday,Not Required
TX132961,CUST7086,2026-02-04 11:53:14.775895,825.59,Debit Card,Success,None,46,Regular,7,1,3,iOS,Ahmedabad,11,Wednesday,Not Required
TX132962,CUST7778,2026-02-04 12:10:41.964839,368.04,UPI,Success,None,58,New,4,6,3,iOS,Delhi,12,Wednesday,Not Required
TX132963,CUST1272,2026-02-04 12:28:09.153783,124.03,Wallet,Success,None,24,Regular,6,2,2,Web,Delhi,12,Wednesday,Not Required
TX132964,CUST6396,2026-02-04 12:45:36.342726,810.97,UPI,Failed,Incorrect Details,18,Regular,12,0,2,Android,Chennai,12,Wednesday,Not Recovered
TX132965,CUST4767,2026-02-04 13:03:03.531670,2028.74,UPI,Success,None,19,Regular,6,2,2,Android,Pune,13,Wednesday,Not Required
TX132966,CUST5721,2026-02-04 13:20:30.720614,625.12,Debit Card,Success,None,34,Regular,7,0,0,Android,Mumbai,13,Wednesday,Not Required
TX132967,CUST3447,2026-02-04 13:37:57.909558,151.16,UPI,Success,None,36,Regular,8,3,2,iOS,Delhi,13,Wednesday,Not Required
TX132968,CUST4968,2026-02-04 13:55:25.098501,741.79,Credit Card,Success,None,25,Premium,7,2,0,iOS,Jaipur,13,Wednesday,Not Required
TX132969,CUST3448,2026-02-04 14:12:52.287445,312.33,UPI,Success,None,23,Regular,9,2,3,iOS,Pune,14,Wednesday,Not Required
TX132970,CUST3078,2026-02-04 14:30:19.476389,50.0,Net Banking,Success,None,23,Regular,5,1,2,Android,Hyderabad,14,Wednesday,Not Required
